property,value,unit,cmp_ids,cmp_mole_fractions
Enthalpy of mixing,0.9593403529995232,kJ/mol,"[6.0, 74.0, 7.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.7665432195064839,kJ/mol,"[12.0, 14.0, 67.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3192045304635598,kJ/mol,"[15.0, 38.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.1704012121720766,kJ/mol,"[80.0, 38.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.5530851784882411,kJ/mol,"[35.0, 64.0]","[0.8, 0.2]"
Enthalpy of mixing,0.3016513307259776,kJ/mol,"[14.0, 44.0, 72.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.8302074571795283,kJ/mol,"[75.0, 38.0, 59.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.3007182033862614,kJ/mol,"[12.0, 27.0]","[0.2, 0.8]"
Enthalpy of mixing,0.2853775799084715,kJ/mol,"[63.0, 72.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.110439057041806,kJ/mol,"[75.0, 48.0, 44.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.1647689782702009,kJ/mol,"[14.0, 19.0, 72.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1181272147501284,kJ/mol,"[48.0, 19.0]","[0.6, 0.4]"
Enthalpy of mixing,-1.1829605296009025,kJ/mol,"[74.0, 67.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.1047738710156905,kJ/mol,"[10.0, 38.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.7116093305022332,kJ/mol,"[78.0, 74.0]","[0.8, 0.2]"
Enthalpy of mixing,0.9945377970611204,kJ/mol,"[11.0, 29.0, 64.0, 72.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.361237266568456,kJ/mol,"[48.0, 24.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1602050756541901,kJ/mol,"[48.0, 53.0, 7.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7901935632252555,kJ/mol,"[11.0, 64.0, 53.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-3.505754625644892,kJ/mol,"[45.0, 78.0, 54.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.9694837927321648,kJ/mol,"[78.0, 28.0, 74.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4734193613105552,kJ/mol,"[6.0, 72.0, 67.0, 54.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.230837678006323,kJ/mol,"[4.0, 74.0, 1.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.146529410526147,kJ/mol,"[79.0, 6.0, 38.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.3464728070546768,kJ/mol,"[28.0, 42.0, 74.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.955910521439935,kJ/mol,"[48.0, 46.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.2488829902496886,kJ/mol,"[57.0, 60.0]","[0.2, 0.8]"
Enthalpy of mixing,-0.7107858989470844,kJ/mol,"[12.0, 44.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.5746144706588254,kJ/mol,"[11.0, 14.0]","[0.4, 0.6]"
Enthalpy of mixing,1.3844643715733485,kJ/mol,"[12.0, 48.0, 56.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.960986969788456,kJ/mol,"[68.0, 4.0, 54.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.2682123674090265,kJ/mol,"[12.0, 48.0, 53.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.021346261701942,kJ/mol,"[6.0, 59.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.0828499688516565,kJ/mol,"[12.0, 35.0]","[0.6, 0.4]"
Enthalpy of mixing,1.964449975922265,kJ/mol,"[75.0, 76.0, 11.0, 35.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.2253236117997188,kJ/mol,"[4.0, 40.0]","[0.6, 0.4]"
Enthalpy of mixing,-0.2857836350984199,kJ/mol,"[48.0, 56.0]","[0.2, 0.8]"
Enthalpy of mixing,1.2199372917564004,kJ/mol,"[76.0, 48.0, 50.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,2.049291035650329,kJ/mol,"[15.0, 4.0]","[0.5, 0.5]"
Enthalpy of mixing,0.9182500340156426,kJ/mol,"[28.0, 48.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.713163409649758,kJ/mol,"[75.0, 29.0, 48.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.33716456877097,kJ/mol,"[13.0, 72.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.085003228933562,kJ/mol,"[51.0, 6.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.4055274741227613,kJ/mol,"[45.0, 6.0, 1.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.090897934371453,kJ/mol,"[12.0, 48.0, 56.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5914120865753049,kJ/mol,"[12.0, 13.0]","[0.2, 0.8]"
Enthalpy of mixing,0.6373676801501665,kJ/mol,"[12.0, 38.0, 27.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.6160879702975546,kJ/mol,"[6.0, 37.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-1.4604491066045515,kJ/mol,"[45.0, 31.0, 0.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.9016644441990533,kJ/mol,"[45.0, 48.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2521168672293807,kJ/mol,"[63.0, 72.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.1261997945495792,kJ/mol,"[75.0, 11.0, 53.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.5356213478777392,kJ/mol,"[28.0, 6.0, 42.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.1451904721307128,kJ/mol,"[48.0, 14.0, 44.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.1341404912937427,kJ/mol,"[28.0, 48.0, 7.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.1045682810107884,kJ/mol,"[11.0, 41.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.247876573983952,kJ/mol,"[34.0, 72.0, 38.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.4319622255251931,kJ/mol,"[48.0, 19.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1122237878318561,kJ/mol,"[2.0, 38.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.7104627277212194,kJ/mol,"[76.0, 48.0, 14.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.0572407539485787,kJ/mol,"[27.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.6353659852925598,kJ/mol,"[6.0, 72.0, 38.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.9291052983476716,kJ/mol,"[12.0, 48.0, 14.0, 19.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.242645686349046,kJ/mol,"[68.0, 6.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.2317854045020545,kJ/mol,"[20.0, 54.0, 31.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.6435074285351364,kJ/mol,"[6.0, 80.0, 74.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.3553866500939223,kJ/mol,"[45.0, 48.0, 0.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.955346923765387,kJ/mol,"[15.0, 54.0, 21.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.3628422233700467,kJ/mol,"[4.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,0.4136401100837435,kJ/mol,"[76.0, 25.0, 21.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.8629924219718565,kJ/mol,"[12.0, 48.0, 63.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7784464608736161,kJ/mol,"[43.0, 28.0, 6.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.2905564672830808,kJ/mol,"[12.0, 38.0, 67.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5989069660206487,kJ/mol,"[2.0, 38.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.9129044621815452,kJ/mol,"[11.0, 72.0, 67.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.06709822419257,kJ/mol,"[12.0, 3.0]","[0.2, 0.8]"
Enthalpy of mixing,-0.2829352866811209,kJ/mol,"[49.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,1.040055197430486,kJ/mol,"[72.0, 80.0]","[0.4, 0.6]"
Enthalpy of mixing,1.5576421569069685,kJ/mol,"[11.0, 6.0, 67.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.402183496605546,kJ/mol,"[11.0, 13.0, 64.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-2.639879776897532,kJ/mol,"[65.0, 74.0, 38.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0402044772260187,kJ/mol,"[72.0, 60.0]","[0.2, 0.8]"
Enthalpy of mixing,0.5948330458279896,kJ/mol,"[6.0, 19.0, 72.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4791733546438206,kJ/mol,"[51.0, 48.0, 74.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1968703176317216,kJ/mol,"[72.0, 24.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.2763485490440707,kJ/mol,"[6.0, 60.0]","[0.6, 0.4]"
Enthalpy of mixing,0.5228927258527182,kJ/mol,"[2.0, 48.0, 50.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0850281294128485,kJ/mol,"[25.0, 28.0, 48.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.1892179116214438,kJ/mol,"[12.0, 53.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.0074553964572741,kJ/mol,"[19.0, 72.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-2.206727543425272,kJ/mol,"[4.0, 39.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.4183477389153694,kJ/mol,"[45.0, 61.0]","[0.4, 0.6]"
Enthalpy of mixing,0.4520795351347496,kJ/mol,"[11.0, 72.0, 53.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.2291845893329484,kJ/mol,"[10.0, 48.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.322689864045994,kJ/mol,"[4.0, 48.0, 6.0, 18.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.6950066415653332,kJ/mol,"[72.0, 46.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.5501864999245253,kJ/mol,"[8.0, 60.0, 23.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.2825593805767887,kJ/mol,"[48.0, 61.0, 54.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.200592860091191,kJ/mol,"[48.0, 46.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.200337514532975,kJ/mol,"[2.0, 6.0, 23.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.7897385910896724,kJ/mol,"[45.0, 48.0, 74.0, 61.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,2.155619805860093,kJ/mol,"[29.0, 14.0, 6.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2500728459326242,kJ/mol,"[79.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,0.1603729903001611,kJ/mol,"[28.0, 74.0, 5.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.2277448105436324,kJ/mol,"[72.0, 47.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.6031245912104677,kJ/mol,"[28.0, 6.0, 47.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.2348988606143123,kJ/mol,"[11.0, 48.0, 34.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,2.4256472252517223,kJ/mol,"[18.0, 74.0]","[0.5, 0.5]"
Enthalpy of mixing,0.3928046829919947,kJ/mol,"[75.0, 76.0, 44.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.4939813813212601,kJ/mol,"[36.0, 21.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7608547073837082,kJ/mol,"[48.0, 54.0, 66.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.0752683954064043,kJ/mol,"[28.0, 65.0, 48.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.0549500072027904,kJ/mol,"[48.0, 6.0, 72.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.8008670727313061,kJ/mol,"[64.0, 44.0, 53.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.3859016118390613,kJ/mol,"[51.0, 48.0, 6.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.3703860706520367,kJ/mol,"[35.0, 48.0, 6.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.0002062117199748,kJ/mol,"[49.0, 38.0]","[0.4, 0.6]"
Enthalpy of mixing,1.616838361048267,kJ/mol,"[64.0, 38.0, 27.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.0994429015145072,kJ/mol,"[76.0, 20.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.5305232083269114,kJ/mol,"[20.0, 48.0, 6.0, 31.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5386521506303831,kJ/mol,"[35.0, 8.0, 27.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7933360082556702,kJ/mol,"[19.0, 27.0]","[0.5, 0.5]"
Enthalpy of mixing,0.5398662102333252,kJ/mol,"[29.0, 72.0, 8.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.0896175447177691,kJ/mol,"[13.0, 72.0, 53.0, 8.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,2.584050465353992,kJ/mol,"[28.0, 69.0]","[0.4, 0.6]"
Enthalpy of mixing,-0.4021355892545268,kJ/mol,"[45.0, 6.0, 18.0, 74.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7034840587619731,kJ/mol,"[14.0, 53.0, 27.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.6587280211502308,kJ/mol,"[45.0, 28.0, 61.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.2636219082524393,kJ/mol,"[6.0, 7.0, 21.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.1115795727907944,kJ/mol,"[38.0, 59.0, 31.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.1743659512114215,kJ/mol,"[12.0, 19.0, 53.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.345580236283338,kJ/mol,"[12.0, 38.0]","[0.2, 0.8]"
Enthalpy of mixing,0.8968539535293186,kJ/mol,"[64.0, 44.0, 27.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.8283609954450019,kJ/mol,"[12.0, 13.0, 48.0, 6.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.725217221306334,kJ/mol,"[75.0, 76.0, 19.0, 53.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.2242088645347747,kJ/mol,"[12.0, 48.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.5477603893359151,kJ/mol,"[76.0, 11.0, 41.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.4600461468027076,kJ/mol,"[72.0, 38.0, 8.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.6026063377944846,kJ/mol,"[29.0, 14.0, 6.0, 64.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.5769232567312803,kJ/mol,"[39.0, 31.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.1830480834260938,kJ/mol,"[76.0, 2.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-1.6408708229004365,kJ/mol,"[51.0, 28.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.1892604423327166,kJ/mol,"[28.0, 48.0, 18.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.6335744488926366,kJ/mol,"[28.0, 38.0, 66.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.515449912425246,kJ/mol,"[28.0, 59.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.0311476114436453,kJ/mol,"[43.0, 38.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.1748531858306238,kJ/mol,"[19.0, 64.0, 8.0, 27.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.288469915576827,kJ/mol,"[72.0, 8.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.3321370173507247,kJ/mol,"[43.0, 6.0, 60.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.7647959903323618,kJ/mol,"[4.0, 28.0, 1.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.6776696648060521,kJ/mol,"[35.0, 53.0]","[0.2, 0.8]"
Enthalpy of mixing,0.4203663629855415,kJ/mol,"[6.0, 72.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.768708242418562,kJ/mol,"[79.0, 48.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.958876957137402,kJ/mol,"[4.0, 48.0, 1.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.8593747973399427,kJ/mol,"[28.0, 6.0, 49.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.1906504803533549,kJ/mol,"[53.0, 8.0, 60.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.3584930842781487,kJ/mol,"[6.0, 53.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.4747183648165582,kJ/mol,"[35.0, 48.0, 53.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.485202603940443,kJ/mol,"[76.0, 2.0]","[0.2, 0.8]"
Enthalpy of mixing,0.1472599103817886,kJ/mol,"[14.0, 19.0, 72.0, 38.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.212707308046951,kJ/mol,"[75.0, 76.0, 11.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.4639547154317116,kJ/mol,"[30.0, 28.0, 72.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-1.9184943442719176,kJ/mol,"[30.0, 38.0, 54.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.8163261484903713,kJ/mol,"[68.0, 4.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.0001098239075816,kJ/mol,"[76.0, 19.0, 50.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.7135366508395643,kJ/mol,"[14.0, 53.0, 60.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-0.5517704924997588,kJ/mol,"[28.0, 65.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7888982342803194,kJ/mol,"[68.0, 48.0]","[0.6, 0.4]"
Enthalpy of mixing,0.3416659455607268,kJ/mol,"[68.0, 45.0, 21.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,-3.3805937290016788,kJ/mol,"[45.0, 74.0, 66.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.1912828632365084,kJ/mol,"[33.0, 28.0, 48.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1911402592146314,kJ/mol,"[28.0, 6.0, 59.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.7828885549383398,kJ/mol,"[12.0, 48.0, 7.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.1154288592450886,kJ/mol,"[76.0, 2.0, 50.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.9216428402833876,kJ/mol,"[6.0, 70.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.0235165821154095,kJ/mol,"[68.0, 54.0]","[0.2, 0.8]"
Enthalpy of mixing,-3.708744487666362,kJ/mol,"[57.0, 40.0]","[0.5, 0.5]"
Enthalpy of mixing,-3.044910374886519,kJ/mol,"[10.0, 54.0]","[0.2, 0.8]"
Enthalpy of mixing,0.4586470920632562,kJ/mol,"[48.0, 6.0, 72.0, 62.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7972329364373021,kJ/mol,"[48.0, 41.0, 38.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.1173004587469854,kJ/mol,"[12.0, 72.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.046021851900811,kJ/mol,"[48.0, 6.0, 5.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.5270512756489576,kJ/mol,"[4.0, 28.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-2.285891305364582,kJ/mol,"[75.0, 48.0, 42.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.7114847605274168,kJ/mol,"[44.0, 27.0]","[0.8, 0.2]"
Enthalpy of mixing,0.4419953350108395,kJ/mol,"[30.0, 48.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-0.4955641007972202,kJ/mol,"[62.0, 23.0]","[0.5, 0.5]"
Enthalpy of mixing,0.4447873851177156,kJ/mol,"[47.0, 38.0]","[0.5, 0.5]"
Enthalpy of mixing,-0.2588307466282897,kJ/mol,"[45.0, 49.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,-0.4069363057865574,kJ/mol,"[48.0, 44.0, 8.0, 60.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.4410746684528089,kJ/mol,"[8.0, 7.0]","[0.8, 0.2]"
Enthalpy of mixing,-0.130863680185603,kJ/mol,"[4.0, 74.0, 61.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.8388046796497158,kJ/mol,"[19.0, 38.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,0.3531290823928303,kJ/mol,"[28.0, 48.0, 71.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-0.4252712889162418,kJ/mol,"[28.0, 74.0, 66.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.2849161747563707,kJ/mol,"[28.0, 6.0, 72.0, 7.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,1.6156063883179337,kJ/mol,"[2.0, 48.0, 64.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.6814873207970645,kJ/mol,"[16.0, 72.0]","[0.2, 0.8]"
Enthalpy of mixing,0.5155371330085371,kJ/mol,"[75.0, 12.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.0477318378863167,kJ/mol,"[45.0, 1.0, 31.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,1.2630953541966363,kJ/mol,"[70.0, 8.0, 23.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.3804132545103506,kJ/mol,"[38.0, 21.0, 0.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,0.7786914842092004,kJ/mol,"[14.0, 38.0, 8.0, 23.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.7565908014083707,kJ/mol,"[68.0, 48.0, 38.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.9572301515708492,kJ/mol,"[6.0, 63.0, 38.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,-1.895371329146648,kJ/mol,"[72.0, 7.0, 21.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.9611434105470296,kJ/mol,"[2.0, 38.0, 23.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,1.024583797219804,kJ/mol,"[34.0, 53.0, 23.0]","[0.2, 0.6, 0.2]"
Enthalpy of mixing,0.1993901504975408,kJ/mol,"[35.0, 60.0]","[0.4, 0.6]"
Enthalpy of mixing,0.7390239394992861,kJ/mol,"[64.0, 34.0, 53.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,1.099578128009401,kJ/mol,"[12.0, 48.0, 14.0, 44.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,0.59147469562433,kJ/mol,"[12.0, 3.0, 8.0]","[0.33333333333333337, 0.33333333333333337, 0.33333333333333337]"
Enthalpy of mixing,0.3798442473147099,kJ/mol,"[12.0, 6.0, 19.0, 72.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-1.0870705126245743,kJ/mol,"[53.0, 7.0, 60.0]","[0.6, 0.2, 0.2]"
Enthalpy of mixing,1.16417867591239,kJ/mol,"[45.0, 48.0, 77.0]","[0.2, 0.2, 0.6]"
Enthalpy of mixing,-4.807354260770046,kJ/mol,"[33.0, 54.0]","[0.6, 0.4]"
Enthalpy of mixing,-1.2429211193588332,kJ/mol,"[28.0, 72.0, 74.0, 21.0]","[0.25, 0.25, 0.25, 0.25]"
Enthalpy of mixing,-0.0104229971415953,kJ/mol,"[24.0, 8.0]","[0.6, 0.4]"
Enthalpy of mixing,0.7767798631903802,kJ/mol,"[45.0, 1.0]","[0.2, 0.8]"
